,Unnamed: 0.1,Unnamed: 0,site,lat,lon,Date_Mid_Greenup_Phase_1_aot40_r,Date_Mid_Greenup_Phase_1_aot40_p,Date_Mid_Senescence_Phase_1_aot40_r,Date_Mid_Senescence_Phase_1_aot40_p,EVI2_Onset_Greenness_Maximum_1_aot40_r,EVI2_Onset_Greenness_Maximum_1_aot40_p,EVI2_Growing_Season_Area_1_aot40_r,EVI2_Growing_Season_Area_1_aot40_p,Date_Mid_Greenup_Phase_1_o3_r,Date_Mid_Greenup_Phase_1_o3_p,Date_Mid_Senescence_Phase_1_o3_r,Date_Mid_Senescence_Phase_1_o3_p,EVI2_Onset_Greenness_Maximum_1_o3_r,EVI2_Onset_Greenness_Maximum_1_o3_p,EVI2_Growing_Season_Area_1_o3_r,EVI2_Growing_Season_Area_1_o3_p,Date_Mid_Greenup_Phase_1_temp_r,Date_Mid_Greenup_Phase_1_temp_p,Date_Mid_Senescence_Phase_1_temp_r,Date_Mid_Senescence_Phase_1_temp_p,EVI2_Onset_Greenness_Maximum_1_temp_r,EVI2_Onset_Greenness_Maximum_1_temp_p,EVI2_Growing_Season_Area_1_temp_r,EVI2_Growing_Season_Area_1_temp_p,EVI2_Onset_Greenness_Maximum_1_co2_r,EVI2_Onset_Greenness_Maximum_1_co2_p,EVI2_Growing_Season_Area_1_co2_r,EVI2_Growing_Season_Area_1_co2_p,temp_spring,temp_summer,temp_autumn,temp_all
10,10,10,1792A,46.586,125.153,0.6178603156390261,0.011139570901360711,-0.4567784552405484,0.024227799140136883,-0.2116548441715281,0.05498068532647725,-0.7255304867785998,0.008212951529311048,0.4814724907737743,0.021917987274187926,-0.1376688594323991,0.061479562513074466,0.3761216587134919,0.036993760616940465,-0.1341828341848656,0.06399469855206309,0.3844249338755256,0.03156113896115062,-0.3110026967782365,0.03977473113468866,-0.3493720403842621,0.039781140699629895,-0.1617398135774406,0.06076046540613492,0.2438843353218162,0.05131412516756366,0.1701958641791698,0.059773696338374184,2.3538788624999825,20.39128521250001,16.89104792500001,4.99367696249999
11,11,11,1793A,46.6215,124.9042,0.1595437710777316,0.05860672130136365,0.4521999163587152,0.024667275460468704,-0.7359730986354902,0.007629009784270168,-0.7218937700643198,0.008420785374053745,-0.0002429530949391,0.07996700400225462,0.4086124023241256,0.029019788951702197,-0.4509905075245872,0.02955026144844714,-0.716293289254784,0.008745323300696104,-0.7302065261126889,0.004992100163603952,0.0117342126093547,0.07840646027172755,-0.3993420625578761,0.03462634086109424,0.6859538020656856,0.010596089300233568,-0.4852681332501596,0.0263387617923188,0.4295202464112,0.03162721753004773,2.6172041500000205,20.4397290375,16.92754297500005,5.162793550000004
12,12,12,1798A,31.6837,118.5092,-0.2557346922907481,0.046392611163740084,0.0463924971375241,0.07370611022052445,-0.1343172140034902,0.06397886360626112,-0.0927710666324226,0.06889940926316683,-0.5590874700819385,0.015356992217443305,-0.2649568061137518,0.04526530361405728,-0.0831457621243053,0.07004550073545626,-0.0792756483856954,0.070506850913453,0.5069604281193045,0.019643888814602294,0.1616499049712733,0.058331677061220555,-0.338830465544331,0.04089633609540556,-0.4321402880221754,0.031371170911120426,0.3065907828672358,0.044361861745702204,-0.0948120966463964,0.06865664030534253,14.212919550000038,26.28329908750004,24.46383639999999,16.836117662500044
13,13,13,1812A,34.6516,112.3931,-0.0920939001953385,0.06754549534245669,-0.485389359043749,0.021561149641043224,0.5089858423462714,0.024196147933199855,0.1123251348334297,0.06657767178110348,-0.3185286041160975,0.03890070205326939,-0.2528728077456317,0.046744201985018635,0.5170737146228648,0.023481055475327736,0.088128739936645,0.0694519298981574,0.6537488441610245,0.008898499765519624,0.5999800447139596,0.012351567685582042,-0.0365824751973964,0.07561206127643812,-0.6496932955167116,0.013006261956813767,0.6745284251901605,0.011332698633264854,0.3747947876272642,0.037130539420638,13.81248668750004,25.655638075000013,22.707980912500037,15.450908787499998
14,14,14,1773A,43.8358,126.5844,0.5011727472587755,0.02015026988108136,-0.019071192176802,0.07741037008614343,0.4411252568668115,0.030498538056023792,-0.3512188093923558,0.03958672183425245,0.4029266764391284,0.029609347080625424,-0.2439610330832836,0.04784422990157626,0.4825241071488592,0.02659094127617721,-0.3851691831413512,0.03606537360614639,-0.3930405048454559,0.03064598591171356,0.4939452455603094,0.02079093051357293,0.1812304058373397,0.058490447892131335,-0.0033060587428694,0.07960327439626778,0.6329191868741793,0.014191257839485352,0.4006110672153775,0.03449842235716773,2.6245873375000883,19.698080525000023,16.578097700000058,5.380767900000024
15,15,15,1753A,41.0821,123.022,0.4401121054186218,0.02584402205303763,-0.5305248448295081,0.01764420266526857,0.3827328230472648,0.03631463696394975,-0.4309392318763879,0.03148845740412503,0.0665064234331993,0.07098757744566825,-0.68604659497553,0.0071033543176248805,-0.059494577568248,0.07286907418340849,-0.562014134648896,0.0196590126968918,-0.5079661409924208,0.019556503021346937,0.0835523277395449,0.06869213967709573,-0.4572006533483331,0.02895871227661595,-0.4509797975360889,0.029551285253594062,0.3502963726533667,0.03968379564978525,0.4546929658997207,0.029197076589861176,6.732560825000007,22.143729474999983,19.2299749,9.36556834999999
16,16,16,1755A,41.8491,123.7977,0.6281110989694859,0.010473222666039008,-0.2246795249590051,0.050250100369076026,-0.0708576870205501,0.07151130808200659,-0.6545529241515883,0.012671103002648808,0.361874972674612,0.034006709547563505,-0.2200754900236271,0.05082957916754857,-0.2501730316191422,0.050605534841251965,-0.6375536738800499,0.0138595363378256,-0.5068551052219267,0.019653050679629584,0.6268480298918784,0.010554200165934976,0.1717869641375184,0.05958834686548787,-0.2639653437482552,0.04905985870000256,-0.1328548041179978,0.06415122111778924,0.2165883469138655,0.054415809180378236,6.365699274999997,22.137589087500032,19.015291962499987,8.864852362500017
17,17,17,1756A,41.8822,123.9161,-0.0953206584280346,0.06711302224636992,-0.2451542178263021,0.04769649912371431,-0.2250027550670598,0.05345531112919015,-0.4173125606306584,0.032829488236818104,0.1272089830332819,0.0628629114113067,-0.5382281678326502,0.017012424689911137,0.0409224411524255,0.07509204828611521,-0.4601013785245763,0.028683849347912366,-0.0195899323663262,0.07733995831741167,0.4814372960993874,0.021921205586994084,0.0079032872871902,0.07905162527172657,-0.4933526179724825,0.025600903894448093,0.4136855856659849,0.033189585666920034,0.2757508080662019,0.04774861023470698,6.171364012500021,21.99787513750005,18.87447986250004,8.68830736250004
18,18,18,1757A,41.8611,124.0436,0.217636961728799,0.05113725366720244,-0.4543317508956336,0.02446221873274211,-0.619707882556348,0.015154705647545863,0.2367219244953217,0.05212397907208967,0.0295430962637317,0.0759894373000945,-0.4291779197551954,0.026928742106079224,-0.5090515664964056,0.024190304530789488,0.3905582103050887,0.0355159778076566,0.6313814831919189,0.010265029523876487,0.0849583313459104,0.06850321698845352,-0.1217743442308169,0.06545931031806262,0.5348831346034033,0.021935225748563703,0.1522068177504485,0.061876228368566925,0.899219147077024,0.0011778692785784641,5.708264787500013,21.67559190000003,18.576890212500015,8.295805650000034
19,19,19,1763A,41.3094,123.7169,-0.1362441819811465,0.06166763275418677,0.7305886743244926,0.004975562461562168,-0.932246403645498,0.000538424927897064,-0.2033566335716048,0.055933587733051675,-0.36808797438809,0.03332577087667709,0.5182978120961302,0.018669272544162462,-0.5918404853344789,0.017271422589579415,-0.1847776311268173,0.05807903709312367,0.5176729749480063,0.01872238511859359,0.0613867727991624,0.07167862578773987,-0.0830519839438073,0.07005667640775061,0.8492731596757975,0.0025892576537158403,0.1909339868600788,0.05736634752961542,0.3695064708469904,0.037677246611180625,5.395420725000008,21.11564287500005,18.19604770000001,8.087155600000017
20,20,20,1764A,41.2864,123.7669,-0.299050208837364,0.0411768049103554,0.1888424979840145,0.054807731961043535,0.622035026807143,0.014983096952069239,0.3637444117246861,0.038275751474886696,-0.4593215854659025,0.02398519145341267,0.0854963212203724,0.06843094603507133,0.7738342091395188,0.005675371856967704,0.4884717776405431,0.02604545272300834,0.3726406542427024,0.032830214670137206,0.4917740184948505,0.02098518210732844,-0.0752499016383928,0.0709870560496805,0.6812153836384949,0.01089899377856885,-0.3682153143482793,0.03781110465351138,0.1571297174837505,0.06129961362780171,5.0746649375000175,20.835278300000027,17.932413225000005,7.779681050000022
21,21,21,1765A,41.2664,123.7992,0.6948188802859954,0.00665235045460656,0.3092026719184277,0.03998479524492128,-0.7504734427883577,0.006850164431182712,-0.8629071216737306,0.002152271424687272,0.7123046152090652,0.00580011368015136,0.3191406458770736,0.03882992634324317,-0.5011967515245361,0.024892378364204614,-0.6382188232110876,0.013812196242072911,-0.0501906951476342,0.07319207287327709,0.1459097292789475,0.06039394196754164,-0.5014350808591236,0.024870966408322707,-0.4808590449176212,0.026744388015516023,0.1239722627090979,0.06519954226772524,0.8777090299872592,0.00172145490541876,4.288006525000014,20.04783015000004,17.2259935875,7.072743387500054
22,22,22,1767A,41.0879,121.1115,-0.133147944489893,0.062076747307265194,-0.5004949624905157,0.020209959284092926,-0.4609638819501202,0.028602300376859967,0.3100495430127999,0.04398626625980026,-0.0026808820867456,0.07963590476572384,-0.5801231245895629,0.013770775758632057,-0.5148976317508098,0.023672661763211113,0.3099576709964031,0.043996231409012015,0.2794603427674048,0.04351041606654791,0.0674033102805218,0.07086658743785476,-0.4433049197494315,0.030288127677317967,-0.5844262782903078,0.01785337367495067,0.4680026872524742,0.027939877438842967,0.593604321682311,0.017134122768748407,7.750256737500024,23.25176220000003,20.658474125,10.804159625000011
23,23,23,1768A,40.8434,121.0533,0.3760684733014189,0.032459024287559944,-0.2652973053411624,0.04522384883835988,-0.4305503466776652,0.03152646512611543,-0.5324501684740683,0.022144032461907135,0.0986144123723219,0.06667198515641047,-0.4240434161625917,0.027444645705347274,-0.3693246738565102,0.03769608511631755,-0.6531196271754575,0.012769570152908128,-0.061958616858144,0.0716014050508913,0.4390916266249212,0.025944449262497303,-0.1737908818036184,0.05935505630478954,0.0610072656397312,0.07268821060787213,-0.0626321993379467,0.07249396380405346,0.5933311864934019,0.01715535507529954,7.769882112499999,23.32939082500002,20.786567487500065,10.898687537499995
24,24,24,1815A,34.6886,112.494,0.1658469085586562,0.05778444527763795,-0.2134049512806963,0.05167243418976472,-0.5688300660880493,0.01910259224420377,-0.6716401135195953,0.01152227246297404,0.0581587442527275,0.07211468354406113,-0.3666529825988025,0.033482569277720566,-0.5209106020891217,0.023144646737936612,-0.5944694636179014,0.017066940679634025,-0.1283736620892199,0.06270859263812079,-0.599023038433031,0.012418207206146663,0.2450426234894356,0.051183437251678024,0.5285280190839569,0.022482237853521093,-0.508085482010119,0.02427625026379115,-0.6570683183938006,0.0124990766286986,13.982665412500069,25.876189100000037,22.905096012500053,15.61749957500001
25,25,25,1927A,36.6028,109.4761,0.3088077086482401,0.040030939726870794,0.8354308202016005,0.0015417423174535281,0.2086113432936357,0.0553297785212197,-0.0020959673167747,0.07974848429029702,0.1141529618042287,0.06459744670824442,0.5039915795937738,0.01990289985204731,0.4450432631406124,0.030120681585088863,0.0179220800371555,0.07784958065910874,0.4641801134644298,0.023524693794495587,-0.1637995004936274,0.05805125439991812,0.4621913922705523,0.028486382262452353,-0.3568249269040804,0.03899830425744672,0.5194248020695056,0.023274700366804346,0.1975414881704967,0.056603365031091354,9.01217175000005,21.15021328750004,18.14209768750004,10.606942325000034
26,26,26,1929A,36.6106,109.5056,0.5107211738214724,0.019318044094012304,-0.0129249396601408,0.07824478189261433,-0.4315198718991377,0.031431737626784785,-0.5152699397611897,0.023639838105433353,0.3186043143139339,0.03889194452559183,-0.2395474446700371,0.048391873585324985,-0.5610601702442213,0.019737391475163176,-0.3700333204546303,0.03762266898316974,-0.7553223882143656,0.003968196551381392,0.1194221000880185,0.06389642647365065,0.2443489626154348,0.051261692514009596,0.2681215555485874,0.048596414762116125,0.4875768767002297,0.026127264444121875,0.375901823630889,0.037016411065265965,9.258179600000004,21.39772645000005,18.3684436625,10.817222024999978
27,27,27,1931A,34.3017,107.0708,-0.522255155608622,0.01833452897809867,0.318326708197962,0.038924059145465456,-0.740210184343238,0.0073975534357039845,-0.2134543935742773,0.05477449577815127,-0.743955305503296,0.004415771146013464,-0.2769641669190812,0.043810838531366955,0.0181982103998351,0.07781645582361232,0.2474470955788004,0.050912396601490564,-0.0115080909261217,0.07843716413795312,0.0876520926053224,0.06814145155541579,-0.1932565911860946,0.05709791979498738,0.523315677691747,0.022934713252835127,0.6866517518886152,0.010551784412185967,-0.2727027066824619,0.04808687593565146,8.98328298749999,19.87614357500001,17.495071600000017,10.739946874999989
28,28,28,1932A,34.3672,107.1906,0.0088255927505243,0.07880142335295091,-0.2613700343848534,0.04570271286454875,0.5455793602184454,0.021026293869881658,-0.7661914537617469,0.00604871315536796,-0.5680368394110153,0.014671844528962313,-0.2216939971918478,0.050625655379130594,0.6565685232256355,0.012533178025346032,-0.3446937709839573,0.040274922494075396,-0.3131990651389429,0.03951894221194959,0.2574811531060586,0.04617845819158107,-0.6321072773848612,0.014249708206126407,-0.5483592010305098,0.02079251238365359,-0.3708351071511077,0.03753965727017729,0.7809239811061297,0.005338740221579879,12.250316887499991,23.29306332500005,20.7322858,13.899038724999969
29,29,29,1934A,34.3739,107.1186,0.5183983585827048,0.018660732449256326,0.2316095262917392,0.04938144449802193,-0.0374381887033687,0.07550951631712284,-0.4016113558543956,0.034397700127679356,0.5248985899622112,0.01811250859005317,0.00945624716155,0.0787157835175479,0.4790361276355897,0.02691274901805486,-0.4007445768722698,0.034484973278733275,-0.7030510322153486,0.006243365318850952,-0.3410948177513468,0.036322299120487435,0.4191823893739584,0.032644359763282095,0.0730586086690037,0.07124856514888965,0.3472760470200299,0.04000214307696349,0.0334385587288056,0.07598886850841366,11.740761200000009,22.736368325000058,20.22208168750001,13.42512456250006
30,30,30,1937A,34.3622,107.2386,0.1907041286604111,0.05456843436727531,-0.5345938860898934,0.01730912472910752,0.3214840938278396,0.042750949993690855,-0.0934281297029504,0.06882124511161368,-0.1237876411850648,0.06331663663828356,-0.4719224828963897,0.02279904544559491,0.2206629617460738,0.05395022668723019,0.2216122887970301,0.05384187831147808,0.0571084379480864,0.0722566178257279,0.3602694545498062,0.03418353848345165,-0.1924356385183608,0.05719277039905701,-0.4574770489292887,0.028932482076098248,-0.4934089685358327,0.025595787880497406,-0.1569683985935107,0.06131849443442377,12.247374662500022,23.396908737499984,20.824294312500054,13.918310212500046
31,31,31,1920A,34.3617,108.7233,0.2933554009688447,0.04185070716169969,-0.1970998865556403,0.05374834076548503,0.7037767903114279,0.009490060776032743,0.7361249652806382,0.0076206589687542485,0.4116769555021904,0.028704056460052346,-0.298518901196811,0.04123951938253928,0.823099965536844,0.0035338009493906804,0.6610769378961493,0.01222699305591308,0.1265519941888328,0.06294999255881936,-0.5831514551755443,0.013549399240507888,0.089123669460965,0.06933347613839726,-0.6458157076740408,0.01327633417537176,-0.7716184259186254,0.005782498850135944,-0.5151035955818308,0.023654501330048063,13.26570598750004,25.08161067500004,22.21356861250001,14.855067675000043
32,32,32,1940A,34.493,109.4636,-0.2438517761665853,0.047857764104280706,0.146155107544004,0.060361676916148445,-0.150434471104571,0.062084039940486876,0.1698538968822198,0.059813546123857274,0.1016039959590403,0.06627205194568872,0.0057189269278786,0.07922331255010778,0.0131512153841658,0.0784219451363575,0.5645018835294218,0.019455194446424465,-0.0865034388506467,0.06829568178444168,-0.1603212992580687,0.05850514900040716,-0.1248495758570132,0.0650958941911655,-0.4667422501188559,0.028058090738410358,0.6068202331190278,0.016119567908088016,0.8981525911552021,0.001202489264758592,14.028006625000046,25.758987537500047,22.86176182500003,15.569215112500046
33,33,33,1957A,41.7166,86.1972,0.0353811911104154,0.07519780903362523,-0.2598972160428803,0.04588270800627854,0.0285170358362071,0.07657888332613084,-0.4093486871650137,0.03362188011769304,-0.1337231178571101,0.062000708701717804,-0.4636848475371115,0.023571455257668298,-0.1240741188966872,0.06518750753241741,-0.666226922856521,0.011881183572429631,-0.3230562257928803,0.03837822945927691,0.2023754459645908,0.05307430357872901,-0.2528047047934332,0.05030970758432183,0.2119980351079128,0.05494135030993547,-0.0146823816170916,0.07823824081055757,0.6740665951858974,0.011362920207760592,11.476082162500006,24.780866049999982,21.27369362500002,12.22930951249998
34,34,34,1961A,36.6868,117.532,0.6733806230642562,0.00778214467966068,-0.0964169709389399,0.06696617758114787,0.3070371864837474,0.0443133359675648,-0.0934219716777477,0.06882197762479131,0.493591477412139,0.020822524641754867,-0.1011003618845173,0.0663394003864619,0.3710372204408531,0.03751874081581989,0.0394202180891152,0.0752720241168895,-0.6413869429394198,0.00964134496522568,-0.5293632835489873,0.017740412296142007,-0.5614505185500417,0.019705305199219113,-0.4113838904691159,0.033418783313782834,0.6545088117680955,0.012674128702843217,-0.7535119970414953,0.0066917319591074075,11.182974325000032,24.163027675000023,21.31598198750004,13.329812325000034
35,35,35,2054A,32.1059,114.1099,-0.2709203569018081,0.044541017015763504,-0.0930125998555098,0.06742232447604043,0.4825475780008663,0.026588780570682327,0.4222517532624569,0.032341230726050635,-0.6292261493678156,0.010401998911171264,-0.4337477208300039,0.02647307940706312,0.4193792640213976,0.032624887988453144,0.4849824269547404,0.02636497774905525,0.3458447129782357,0.03578792476071918,-0.3578889365430253,0.034446373795588174,-0.4165267765050679,0.032907391937897094,-0.5611703012697105,0.01972833672659064,-0.0190604615579331,0.07771302160058631,-0.3915879358612743,0.03541130887023484,14.21689731250001,26.07701820000005,23.84406211250001,16.37612497500004
36,36,36,1817A,34.6258,112.4267,-0.4855035884778515,0.021550782757598686,0.0556816267217348,0.07244947247040391,0.0468963239124705,0.07437656662862452,-0.3679881368035618,0.03783467208240568,-0.710742325679956,0.0058737242850841675,0.3609459712496329,0.034108985020301415,0.28888525386414,0.0462981227074215,-0.7316643981222939,0.0078676300122484,-0.5191151735270556,0.01859990142029871,-0.1644337332096344,0.05796857434972529,-0.0006269778416513,0.07992476266886048,-0.0525392740186476,0.07370108824236381,0.0042140152937447,0.07949432115803731,0.0434416312033378,0.07479028353457295,13.81248668750004,25.655638075000013,22.707980912500037,15.450908787499998
37,37,37,1819A,36.1017,114.3551,-0.6793210402436323,0.007459730340700847,-0.3523287956843291,0.03506327253432648,-0.4859651736057573,0.02627484237544072,0.0386584817166156,0.07536329316434631,0.8935354049144502,0.0005361995109568559,-0.4042768619665827,0.029468903279347095,-0.4500602195201081,0.02963923718775947,0.0862509115427279,0.06967555619422905,-0.1019519202622748,0.06622553188380632,0.2431436974140471,0.0479455052344135,0.2936702102387223,0.045772645282080075,0.6086436037847551,0.015981576316348466,0.7658102502480607,0.0060676167028822555,-0.3575688268350783,0.038920425937989535,13.94979347499998,26.363166800000045,23.26233901249998,15.574025100000028
38,38,38,1820A,36.0681,114.361,0.033659698977272,0.0754311908217934,-0.5948908473732881,0.01270799865749788,0.2341854315650105,0.05241148375687365,-0.1002762947629115,0.06800717709907535,0.29193824889717,0.04201898598896003,-0.481700520716573,0.02189714065249883,0.1665926526300863,0.06019382026566488,0.0696996924636226,0.07164958108000136,0.462154563605812,0.023716199169251894,0.4109536746068273,0.028778444993472433,0.3633388814430314,0.038317983599114896,-0.208282476991217,0.05536752776374085,0.3904843090349059,0.03552349350604556,-0.2981937242104102,0.04527736253525488,13.94979347499998,26.363166800000045,23.26233901249998,15.574025100000028
39,39,39,1826A,34.7965,114.2885,-0.0989120718747067,0.06663214939552047,-0.461730895016712,0.02375634157494936,-0.9478648264708328,0.00032050086304787203,0.1723629665651304,0.059521273213651825,0.0314093199487694,0.07573633446471902,-0.4597880875167265,0.02394080499796335,-0.943410725896941,0.000377032775926528,-0.0675012454333474,0.07191215310395156,-0.4709320486504832,0.022891308913828873,0.3994043244380605,0.02997702311265008,-0.118504744765052,0.06584599888877514,0.9643487357141308,0.00015070898911274402,0.711262994800357,0.009041417693287056,-0.2355506867099438,0.05225669055412854,14.289945750000015,26.35979585000007,23.46710758750004,16.013693175000014
